Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,150.8526611328125,170.32000732421875,172.0,169.1999969482422,171.9600067138672,1364600
2020-01-03,150.53378295898438,169.9600067138672,170.4499969482422,168.05999755859375,168.05999755859375,1000100
2020-01-06,150.73753356933594,170.19000244140625,170.33999633789062,168.8300018310547,169.0800018310547,1205900
2020-01-07,148.91299438476562,168.1300048828125,169.4600067138672,167.9499969482422,169.2899932861328,1878900
2020-01-08,150.31240844726562,169.7100067138672,170.50999450683594,168.1699981689453,168.7899932861328,1675500
2020-01-09,151.64097595214844,171.2100067138672,171.33999633789062,170.1199951171875,170.3800048828125,1189600
2020-01-10,151.5346221923828,171.08999633789062,172.0,170.63999938964844,172.0,968700
2020-01-13,152.6594696044922,172.36000061035156,172.47000122070312,171.10000610351562,171.52000427246094,926700
2020-01-14,151.65867614746094,171.22999572753906,172.35000610351562,170.5,172.1199951171875,1688100
2020-01-15,153.0580596923828,172.80999755859375,174.49000549316406,171.80999755859375,172.07000732421875,2114600
2020-01-16,154.89144897460938,174.8800048828125,174.94000244140625,172.94000244140625,173.86000061035156,2281200
2020-01-17,156.65399169921875,176.8699951171875,176.91000366210938,175.10000610351562,176.02999877929688,2818200
2020-01-21,156.06056213378906,176.1999969482422,177.60000610351562,174.9499969482422,174.9499969482422,2016400
2020-01-22,157.94712829589844,178.3300018310547,179.88999938964844,177.19000244140625,178.32000732421875,2060100
2020-01-23,157.50425720214844,177.8300018310547,178.4600067138672,177.00999450683594,177.77000427246094,1520300
2020-01-24,156.95513916015625,177.2100067138672,178.92999267578125,176.17999267578125,178.8300018310547,1676700
2020-01-27,155.6531524658203,175.74000549316406,176.6300048828125,174.49000549316406,175.19000244140625,1622500
2020-01-28,157.9205780029297,178.3000030517578,178.9600067138672,175.89999389648438,176.02999877929688,1642000
2020-01-29,151.49037170410156,171.0399932861328,174.27999877929688,170.94000244140625,171.85000610351562,3842800
2020-01-30,155.00660705566406,175.00999450683594,175.0800018310547,168.33999633789062,168.9600067138672,2731700
2020-01-31,151.8003692626953,171.38999938964844,175.44000244140625,170.83999633789062,174.5,3316700
2020-02-03,154.0588836669922,173.94000244140625,175.1699981689453,173.0,173.8800048828125,2162800
2020-02-04,155.81259155273438,175.9199981689453,178.07000732421875,174.8000030517578,176.6699981689453,3423400
2020-02-05,158.20399475097656,178.6199951171875,179.00999450683594,176.80999755859375,178.3699951171875,2675200
2020-02-06,159.65652465820312,180.25999450683594,180.47000122070312,178.8000030517578,179.75,1600800
2020-02-07,158.62913513183594,179.10000610351562,179.89999389648438,178.49000549316406,179.77999877929688,2311500
2020-02-10,158.85939025878906,179.36000061035156,179.82000732421875,178.30999755859375,178.66000366210938,2153800
2020-02-11,157.62823486328125,177.97000122070312,180.25,177.7899932861328,180.25,1584200
2020-02-12,157.68145751953125,178.02999877929688,180.85000610351562,176.89999389648438,178.69000244140625,2622500
2020-02-13,159.523681640625,180.11000061035156,180.99000549316406,177.07000732421875,177.47000122070312,1913900
2020-02-14,160.53338623046875,181.25,181.27999877929688,179.39999389648438,180.16000366210938,1566500
2020-02-18,159.3642120361328,179.92999267578125,182.32000732421875,179.74000549316406,181.36000061035156,1512200
2020-02-19,160.53338623046875,181.25,181.74000549316406,180.19000244140625,180.5,1651500
2020-02-20,160.1082763671875,180.77000427246094,181.75,178.5,180.6699981689453,1501600
2020-02-21,158.16856384277344,178.5800018310547,180.42999267578125,177.35000610351562,179.8000030517578,3538400
2020-02-24,154.59033203125,174.5399932861328,177.17999267578125,173.89999389648438,175.77999877929688,2084100
2020-02-25,148.07151794433594,167.17999267578125,175.49000549316406,166.89999389648438,174.64999389648438,2606400
2020-02-26,147.31874084472656,166.3300018310547,170.8000030517578,166.22999572753906,169.0,2319700
2020-02-27,139.5245361328125,157.52999877929688,165.97000122070312,157.4600067138672,164.05999755859375,2843300
2020-02-28,137.0534210205078,154.74000549316406,159.4499969482422,150.52999877929688,153.41000366210938,4583100
2020-03-02,144.36929321289062,163.0,163.08999633789062,154.24000549316406,155.5500030517578,3194400
2020-03-03,137.4962158203125,155.24000549316406,164.44000244140625,154.0,161.6300048828125,3095200
2020-03-04,145.6004180908203,164.38999938964844,164.6199951171875,156.80999755859375,158.4199981689453,2847600
2020-03-05,142.3056182861328,160.6699981689453,163.14999389648438,158.92999267578125,159.44000244140625,3359700
2020-03-06,140.95938110351562,159.14999389648438,160.11000061035156,153.00999450683594,153.4199981689453,3137400
2020-03-09,133.6700439453125,150.9199981689453,155.22000122070312,146.27999877929688,149.10000610351562,4551300
2020-03-10,136.77000427246094,154.4199981689453,157.1199951171875,147.2100067138672,156.9499969482422,4152200
2020-03-11,131.09263610839844,148.00999450683594,151.9199981689453,145.69000244140625,149.64999389648438,2751000
2020-03-12,116.10301208496094,130.27999877929688,137.8699951171875,125.86000061035156,137.5500030517578,5497200
2020-03-13,128.77560424804688,144.5,144.52999877929688,129.27000427246094,136.99000549316406,3604900
