Date,Close,High,Low,Open,Volume
2000-01-03,15.64965534210205,16.376176355474417,15.551476826781462,15.806740966614996,1369400
2000-01-04,15.374753952026367,15.57111096290793,15.276575446585586,15.492568158555304,983600
2000-01-05,15.64965534210205,15.924555184999704,15.374755499204399,15.374755499204399,3410600
2000-01-06,16.80816078186035,16.867067887404257,15.610382969134323,15.649654372830257,2463600
2000-01-07,16.827796936035156,16.94561115028978,16.474354293271293,16.729618424156307,2128400
2000-01-10,16.84742546081543,16.886696848835978,16.63143282670241,16.70997560274351,1391600
2000-01-11,17.122331619262695,17.259781529050354,16.76888899409443,16.76888899409443,2303600
2000-01-12,16.827796936035156,17.240146685926334,16.51362569802283,17.04378966216863,1497600
2000-01-13,16.5921688079834,17.141968484460957,16.5921688079834,16.808161538028155,1135200
2000-01-14,16.78852081298828,16.96524208470395,16.74924941927369,16.78852081298828,995200
2000-01-18,16.0620059967041,16.51362719221045,15.826377546874701,16.47435578390555,1185000
2000-01-19,15.453298568725586,15.846012636545803,15.276577238206487,15.826376933154792,1538400
2000-01-20,14.88386344909668,15.374756043064249,14.294792336335597,15.374756043064249,1869400
2000-01-21,14.726786613464355,15.001686630249024,14.667879467010499,14.962415199279786,1574400
2000-01-24,15.315850257873535,15.394393079708784,14.530422039521046,14.64823627227392,2158000
2000-01-25,13.803899765014648,14.766049250769582,13.313007170241724,14.687506435605913,3920200
2000-01-26,13.489727973937988,14.059163361484133,13.273735240730831,13.80389922223931,2475200
2000-01-27,13.744994163513184,13.823536987304687,13.234465808868407,13.27373722076416,2670800
2000-01-28,12.822113990783691,13.666449215291653,12.56684985314175,13.627177809500585,2028200
2000-01-31,12.80247688293457,12.881019685897359,12.095591656269471,12.881019685897359,2810000
2000-02-01,12.881017684936523,12.959560475698332,12.429396638056128,12.723932103412908,2200800
2000-02-02,12.25267505645752,12.881017367045084,11.938503901163736,12.881017367045084,3565200
2000-02-03,12.7239408493042,13.057747939486562,12.488312315057824,12.52758373743222,3135600
2000-02-04,12.998844146728516,13.116658444130888,12.625765538287666,12.645401254521396,2354600
2000-02-07,13.195189476013184,13.313003667763303,12.95956109251295,13.077375284263066,3286000
2000-02-08,12.782841682434082,13.195191414125503,12.763205980924965,12.920291592997888,1675600
2000-02-09,12.370489120483398,12.704295969766283,12.272310635400197,12.704295969766283,2568400
2000-02-10,12.075961112976074,12.527582422892252,11.85996831258138,12.37049674987793,2178600
2000-02-11,11.82069206237793,12.017049073380885,11.663606453575566,11.99741337228059,2328800
2000-02-14,12.193765640258789,12.252672720646514,11.624330529844128,11.742144690619575,1752400
2000-02-15,12.64539623260498,12.763210483219313,12.017053562661875,12.05632497953332,3780000
2000-02-16,12.90065860748291,13.077379958270347,12.527580200264987,12.684665845409375,2291200
2000-02-17,12.841754913330078,13.195197709109804,12.802483491576774,12.822119202453427,1514200
2000-02-18,12.449033737182617,12.802476335399158,12.370490937578941,12.723933535795481,1340400
2000-02-22,12.409764289855957,12.488307101817071,12.291950071914286,12.3704928838754,1890800
2000-02-23,12.056323051452637,12.723937031500503,12.056323051452638,12.488308567954197,2666000
2000-02-24,11.29053020477295,12.075958392931067,11.035266043621561,12.075958392931067,2292200
2000-02-25,11.153076171875,11.388704541703344,11.035261986960828,11.251254659303477,1495200
2000-02-28,11.0941743850708,11.34943857446181,10.956724436937181,11.035267264442107,1979200
2000-02-29,10.60328197479248,11.113810366171377,10.48546773062812,11.03526753672847,2777800
2000-03-01,10.465829849243164,10.721093991907631,10.367651332833754,10.681822585343868,1595600
2000-03-02,10.269477844238281,10.64255638924885,10.171299279761817,10.485470686086506,1540400
2000-03-03,10.772173881530762,11.008924955850118,10.417047270051725,10.417047270051725,3211600
2000-03-06,10.693258285522461,10.890550873816233,10.614341250204951,10.653799767863706,2260200
2000-03-07,10.121109008789062,10.653798956620067,10.06192123680784,10.634069699292992,1034800
2000-03-08,10.140837669372559,10.41704725569788,10.06192064470818,10.180296181704747,2256400
2000-03-09,10.042190551757812,10.140836824368401,9.90408577010299,10.140836824368401,1279000
2000-03-10,10.574881553649902,10.890549659729004,10.022462368011475,10.022462368011475,2692200
2000-03-13,10.535423278808594,10.7327158495728,10.180296651433023,10.495964764655753,1626000
2000-03-14,10.614339828491211,10.85109090273265,10.535422803744066,10.614339828491211,1874600
2000-03-15,11.758637428283691,12.311056636323865,10.693257527063357,10.693257527063357,2931400
2000-03-16,12.646451950073242,12.78455672955922,11.837552527369649,11.877011035794215,3434000
2000-03-17,11.67972469329834,12.488624545367989,11.344327193659705,12.468895280683363,2063200
2000-03-20,11.995381355285645,12.547800233489589,11.837547390084518,11.837547390084518,1126600
2000-03-21,12.2913236618042,12.38996991912205,11.916467883996367,12.034843392777788,1242000
2000-03-22,11.87701416015625,12.153223791787791,11.719180084938227,12.133494532385537,1736600
2000-03-23,11.916470527648926,12.429431179501364,11.857282760127491,11.857282760127491,1291000
2000-03-24,12.251872062683105,12.350518375587157,11.679723447839612,11.679723447839612,1361400
2000-03-27,12.054573059082031,12.488616606217555,12.015114554796984,12.25186558050727,1354400
2000-03-28,12.232141494750977,12.804290048537716,12.015119629521523,12.015119629521523,1548000
2000-03-29,12.567543029785156,12.784564965935292,12.389979627480498,12.389979627480498,1575000
2000-03-30,13.080496788024902,13.632915958559892,12.50834836139938,12.626723897942592,2351400
2000-03-31,13.139681816101074,13.494808351671372,12.705638272626263,13.100223312148817,1894400
2000-04-03,13.159415245056152,13.297520052725408,12.863476371479178,13.060768953863828,1019000
2000-04-04,13.218605041503906,13.613190266623425,12.774696663244447,13.29752208652781,2181200
2000-04-05,12.942392349243164,13.415894508361816,12.5083487033844,13.139684915542603,1260000
2000-04-06,13.238330841064453,13.336977121549285,12.962121255706924,13.021309023997823,1317800
2000-04-07,13.060768127441406,13.15941441239187,12.981851099481036,13.041038870451313,929400
2000-04-10,13.10023021697998,13.29752284072968,13.021313167480102,13.139688741729922,963400
2000-04-11,14.066959381103516,14.126147148485439,12.962121056640967,12.981850312434942,2230200
2000-04-12,13.988051414489746,14.244531905869671,13.731570923109821,13.751300191677506,1629800
2000-04-13,13.534271240234375,14.04723195779428,13.455354206763621,14.04723195779428,832400
2000-04-14,12.58726692199707,13.336978744937335,12.547808405000215,13.258061710943624,1966200
2000-04-17,12.606992721557617,12.824014505496793,12.271595419106161,12.626721974642996,1165600
2000-04-18,12.015118598937988,12.547808586083022,11.837555269889643,12.528079327299873,1422200
2000-04-19,12.153225898742676,12.370247789791653,11.97566253333897,12.192684424387945,1347400
2000-04-20,13.277787208557129,13.771018531311851,12.074302781035605,12.074302781035605,2534000
2000-04-24,13.317256927490234,13.672383778889973,13.10023496274595,13.25806911892361,2424200
2000-04-25,13.494816780090332,13.573733837283843,13.100231494122779,13.100231494122779,1858200
2000-04-26,13.731559753417969,13.968310783649313,13.336974703032396,13.494808723186626,2848400
2000-04-27,13.771021842956543,13.86966813122987,13.258061143935238,13.258061143935238,1737800
2000-04-28,14.027499198913574,14.303708747134095,13.711831143804408,13.771018904137376,2131200
2000-05-01,14.205069541931152,14.224798805183836,13.692108697361418,13.889401329888239,1605400
2000-05-02,14.757479667663574,14.875855173019163,14.106414388207828,14.20506064267082,1765200
2000-05-03,14.481274604797363,14.71802568825454,14.461545347842598,14.560191632616421,1554200
2000-05-04,14.362896919250488,14.441813935290327,14.28397990321065,14.402355427270408,2043800
2000-05-05,14.560190200805664,14.678565730893514,14.283980630600677,14.283980630600677,901000
2000-05-08,14.42208480834961,14.836399146209173,14.362897045798242,14.481272570900975,816600
2000-05-09,14.283970832824707,14.481263247642728,14.086678418006686,14.40234628171552,997000
2000-05-10,13.948589324951172,14.34317459581259,13.948589324951172,14.205069751011093,1222000
2000-05-11,14.323439598083496,14.461544387596698,14.066959274701835,14.086688530346578,1380200
2000-05-12,14.185340881347656,14.323445729983863,13.928860448166127,14.264257937711202,883800
