Date,Close,High,Low,Open,Volume
2000-01-03,10.69826602935791,11.213155194044697,10.340703873011215,11.084432739193934,2333700
2000-01-04,9.897327423095703,10.784081736186272,9.611277285641416,10.44082183312765,1063500
2000-01-05,9.63988208770752,9.840116586204129,9.353831962362863,9.782906823021708,828900
2000-01-06,10.011746406555176,10.326401736954784,9.468252026258162,9.554066997327824,1103100
2000-01-07,9.697089195251465,10.04034898977364,9.525459297990377,10.04034898977364,738600
2000-01-10,10.941411972045898,11.270370329128049,10.269194286243474,10.455127213749346,2340300
2000-01-11,9.940235137939453,11.155947104124502,9.84011722745053,11.098737991930243,2114100
2000-01-12,10.340705871582031,10.726873310769742,9.811513673156186,10.040353418880478,1530000
2000-01-13,10.927105903625488,10.97001338668329,10.483728142217386,10.51233334916133,723600
2000-01-14,11.170249938964844,11.356184156776582,10.984318340018676,11.11304082056577,985800
2000-01-18,11.098736763000488,11.298969942941826,10.741173304215067,11.012921794778487,1712700
2000-01-19,11.770952224731445,11.899674676589498,11.184551689954748,11.213154933346548,1823100
2000-01-20,11.413390159606934,11.985489044025764,11.298969335177226,11.90682620034182,841200
2000-01-21,11.356179237365723,11.61362408693675,11.170245100099244,11.52780913707974,815400
2000-01-24,11.098736763000488,11.542113225859161,11.027223416527153,11.441996635888492,607500
2000-01-25,10.455121994018555,10.984313986045034,10.211979408901243,10.927104235606427,748800
2000-01-26,10.655360221862793,10.75547813898562,10.26919279651683,10.426520484341012,525000
2000-01-27,10.655360221862793,11.381212174779643,10.59815045116144,10.72687292627676,489000
2000-01-28,9.840117454528809,10.598149993489509,9.811512897771577,10.598149993489509,538500
2000-01-31,9.868721008300781,9.96883824956654,9.325226009894749,9.96168743893656,901800
2000-02-01,10.126164436340332,10.19767711528766,9.582669516716123,9.854417303886294,470400
2000-02-02,10.7268705368042,10.9843154296875,10.269190508995147,10.440820437584014,592200
2000-02-03,11.055829048156738,11.09873653137227,10.469425904589505,11.062978549449365,537600
2000-02-04,11.098736763000488,11.298969942941826,10.91280324065907,11.077283020944988,561600
2000-02-07,10.8985013961792,11.32757625429649,10.755476661712194,11.313274631980947,570900
2000-02-08,10.941411972045898,11.070134465834673,10.784084261398576,11.070134465834673,324300
2000-02-09,10.383611679077148,10.998618109428328,10.383611679077148,10.984316486957646,300600
2000-02-10,10.669663429260254,10.669663429260254,10.297798273371917,10.412218472425955,316500
2000-02-11,10.641054153442383,10.755474308814883,10.540936926689028,10.66965935596454,427800
2000-02-14,10.169073104858398,10.669660606739953,10.083258141948201,10.612450194989016,360300
2000-02-15,10.469422340393066,10.691111146440607,10.058225984470125,10.176221523142587,260400
2000-02-16,9.897327423095703,10.383612067523314,9.840117002775061,10.383612067523314,394800
2000-02-17,9.854421615600586,10.111866586794363,9.453951223932656,10.040353876557285,504000
2000-02-18,9.039179801940918,9.868724545497543,9.039179801940918,9.854422264395064,390900
2000-02-22,9.153597831726074,9.382438219452764,9.010573080434158,9.117841807582183,1121100
2000-02-23,9.682790756225586,9.811513230142692,9.09638815680887,9.23941290958909,564000
2000-02-24,9.067781448364258,9.797208680220336,8.896151511456946,9.797208680220336,366600
2000-02-25,9.554065704345703,9.697090418533726,9.0391759476094,9.067780497617294,602700
2000-02-28,9.468255043029785,9.797212100464808,9.353834826908288,9.668489602846805,1067100
2000-02-29,9.153597831726074,9.625580231177388,8.967665589574947,9.625580231177388,819000
2000-03-01,9.29662036895752,9.453947350415326,8.52428577182088,9.146444197292062,1668600
2000-03-02,8.781732559204102,9.496856906192805,8.695917585188154,9.368134445168884,827100
2000-03-03,8.996269226074219,9.124991676106841,8.581496668841469,8.867546776041598,1003200
2000-03-06,8.953363418579102,9.153597941853548,8.867548435828235,9.110690450478115,695100
2000-03-07,8.796038627624512,9.096391166128763,8.753131122123904,9.074937413378459,472500
2000-03-08,8.981965065002441,9.039175471436824,8.767427677663878,8.810335155131591,387900
2000-03-09,9.110688209533691,9.110688209533691,8.710218606771438,8.981965767069088,1018500
2000-03-10,8.72452449798584,9.22511219994247,8.710222216689868,9.053482205524936,1361100
2000-03-13,8.295452117919922,8.767434750839303,8.123822069585602,8.767434750839303,2302200
2000-03-14,8.352656364440918,8.538588560415592,7.9092786325314925,8.424168394968614,1299600
2000-03-15,8.71021842956543,8.867546074282352,8.467075824951312,8.638705744745705,1045200
2000-03-16,9.31092357635498,9.31092357635498,8.753126311412055,8.867546481433958,879600
2000-03-17,8.996269226074219,9.2179574535418,8.924756535595128,9.124991676106841,249300
2000-03-20,8.853246688842773,9.31092687642991,8.838944408039454,9.124994607120971,705600
2000-03-21,8.76742935180664,9.039177197469902,8.59579940916301,8.924757017468725,865200
2000-03-22,8.581498146057129,8.767430387649583,8.424170461807298,8.753128108978272,1946100
2000-03-23,8.681617736816406,8.738828176292808,8.32405543631327,8.452777943060381,1341900
2000-03-24,8.653009414672852,8.79603414182971,8.438471996579445,8.753126658211029,1740600
2000-03-27,8.738824844360352,8.881849579085939,8.266842499578006,8.61010238669244,1173600
2000-03-28,8.366961479187012,8.753128932072567,8.324053984421951,8.753128932072567,797700
2000-03-29,8.43847370147705,8.509985752145555,8.238238519229215,8.352658716901747,779100
2000-03-30,8.55289363861084,8.78173404450248,8.381263661550312,8.409868875965868,635100
2000-03-31,9.439651489257812,9.439651489257812,8.610106576622506,8.610106576622506,699900
2000-04-03,9.554065704345703,9.782905377989778,9.153595457073346,9.182200661797422,861600
2000-04-04,9.368133544921875,9.897326270310726,8.753126508479845,9.496855993575991,966000
2000-04-05,8.910451889038086,9.482551296532908,8.896148961917373,9.096384049162788,703200
2000-04-06,8.974818229675293,9.110691532016228,8.724524063795057,9.024876539078189,423600
2000-04-07,8.996269226074219,9.082084192762634,8.838941568906714,9.010571502283543,152400
2000-04-10,8.63870906829834,8.996271975245218,8.63870906829834,8.824641989419977,295200
2000-04-11,8.266841888427734,8.695916715600173,8.238236681710829,8.674462974241552,915900
2000-04-12,9.05347728729248,9.22510718847338,8.252537530209574,8.2954450055048,1201800
2000-04-13,8.452773094177246,9.268015169250178,8.452773094177246,9.053477781073092,348000
2000-04-14,8.023703575134277,8.49568613837747,8.009401291456676,8.352661337451726,1183800
2000-04-17,8.338358879089355,8.338358879089355,7.666141686794499,8.066611545271218,1301700
2000-04-18,8.195328712463379,8.295445947954567,7.952186106594845,8.238236192633345,1161300
2000-04-19,8.266841888427734,8.352656853862221,8.109514233559096,8.266841888427734,882600
2000-04-20,8.3097505569458,8.35265804578594,7.923583157384545,8.209632646507927,456900
2000-04-24,8.63870906829834,8.695919500051046,7.952189124997374,8.195331823155279,754200
2000-04-25,9.268017768859863,9.310925258530512,8.452775465117561,8.667312913470798,759600
2000-04-26,8.996269226074219,9.310923885692993,8.93905881180445,9.167899159451048,392100
2000-04-27,9.124991416931152,9.225108656985276,8.695916595676023,8.824639042052562,631200
2000-04-28,8.924757957458496,9.096387918178852,8.638707804685788,9.082085639690936,284100
2000-05-01,8.781732559204102,8.967664784666558,8.695917585188154,8.967664784666558,204300
2000-05-02,8.18102741241455,8.710219512680172,8.152422203986369,8.667312027396035,712500
2000-05-03,7.537417888641357,8.12381996542081,7.380090166845733,8.12381996542081,1968000
2000-05-04,8.066608428955078,8.266843608196297,7.351483349993321,7.623231233545625,808200
2000-05-05,7.866373538970947,8.181028925736928,7.866373538970947,8.023701232353938,1178400
2000-05-08,7.723346710205078,7.923581843152837,7.709044434536029,7.8377668797061135,1358700
2000-05-09,7.566021919250488,7.809164625839626,7.437299425417967,7.787710876867539,1941300
2000-05-10,7.208455562591553,7.480202677069602,7.165548089004699,7.394387729895893,2166300
2000-05-11,7.437297821044922,7.437297821044922,7.165550610925252,7.380088054366128,1006200
2000-05-12,7.3514838218688965,7.594626508360287,7.351483821868896,7.580324228466584,353400
