Date,Close,High,Low,Open,Volume
2012-05-18,37.99576950073242,44.724291080463374,37.767179134613514,41.79236457359019,573576400.0
2012-05-21,33.821495056152344,36.43538195928824,32.797807137508464,36.3061774150545,168192700.0
2012-05-22,30.81006622314453,33.384197714086056,30.75043436769169,32.4102025271521,101786600.0
2012-05-23,31.803937911987305,32.300874441862106,31.167859760359534,31.17779871843652,73600000.0
2012-05-24,32.8276252746582,33.00652272503711,31.57534691333061,32.748117403003555,50237200.0
2012-05-25,31.71449089050293,32.74811983814711,30.919393158209346,32.69842694075221,37149800.0
2012-05-29,28.663299560546875,31.495838196106117,28.474463145999607,31.287123865151255,78063400.0
2012-05-30,28.01728057861328,29.36894657814204,27.689302562358073,28.524156039309936,57267900.0
2012-05-31,29.41864585876465,29.48821667652533,26.66561675588059,28.37507790536662,111639200.0
2012-06-01,27.550161361694336,28.971400183150042,27.222183317947824,28.7129929523706,41855500.0
2012-06-04,26.73518180847168,27.480586516304506,26.278001164252068,27.03334482900213,35230300.0
2012-06-05,25.711498260498047,27.589917836951688,25.592232652878558,26.53641286824006,42473400.0
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200.0
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500.0
2012-06-08,26.933961868286133,27.589917974302555,26.27800576226971,26.387330516164095,38034000.0
2012-06-11,26.84450912475586,27.898013941290422,26.675550644170503,27.013467605341216,28219600.0
2012-06-12,27.23212242126465,27.599856300470993,26.794817728720947,27.311632193030547,15816800.0
2012-06-13,27.102920532226562,27.927835148887485,26.93396202540866,27.49053044377129,17102800.0
2012-06-14,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000.0
2012-06-15,29.826129913330078,29.915578637849663,28.176300832110293,28.335320365553475,43563800.0
2012-06-18,31.217552185058594,31.883449096553747,29.229806095487657,29.776435511854707,42978900.0
2012-06-19,31.71449089050293,31.98283708602546,30.511905333451068,31.346758900190594,30849000.0
2012-06-20,31.406387329101562,31.734365344841205,30.959143718701,31.724426387314267,15553600.0
2012-06-21,31.64491844177246,32.30087451095737,31.316940407180006,31.47595994542711,21875300.0
