Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,34.236385345458984,37.72999954223633,37.7599983215332,35.900001525878906,35.959999084472656,22688700.0
2020-01-03,34.472312927246094,37.9900016784668,38.540000915527344,36.68000030517578,36.77999877929688,16929900.0
2020-01-04,34.472312927246094,37.9900016784668,38.540000915527344,36.68000030517578,36.77999877929688,16929900.0
2020-01-05,34.472312927246094,37.9900016784668,38.540000915527344,36.68000030517578,36.77999877929688,16929900.0
2020-01-06,34.481380462646484,38.0,38.08000183105469,37.380001068115234,37.459999084472656,9740100.0
2020-01-07,34.771751403808594,38.31999969482422,38.61000061035156,37.63999938964844,38.08000183105469,10131300.0
2020-01-08,34.753604888916016,38.29999923706055,38.84999847412109,37.97999954223633,38.02000045776367,11434700.0
2020-01-09,35.29804992675781,38.900001525878906,39.09999847412109,38.70000076293945,38.84000015258789,10783100.0
2020-01-10,35.48860168457031,39.11000061035156,39.5,38.72999954223633,39.38999938964844,10330500.0
2020-01-11,35.48860168457031,39.11000061035156,39.5,38.72999954223633,39.38999938964844,10330500.0
2020-01-12,35.48860168457031,39.11000061035156,39.5,38.72999954223633,39.38999938964844,10330500.0
2020-01-13,36.57748794555664,40.310001373291016,40.98500061035156,39.630001068115234,39.68000030517578,20839500.0
2020-01-14,36.55934143066406,40.290000915527344,40.459999084472656,39.59000015258789,40.02999877929688,12398500.0
2020-01-15,36.096561431884766,39.77999877929688,40.45500183105469,39.54999923706055,40.02000045776367,9567600.0
2020-01-16,35.896934509277344,39.560001373291016,40.27000045776367,39.40499877929688,40.18000030517578,8572200.0
2020-01-17,36.61378479003906,40.34999847412109,40.3849983215332,39.709999084472656,39.83000183105469,9941900.0
2020-01-18,36.61378479003906,40.34999847412109,40.3849983215332,39.709999084472656,39.83000183105469,9941900.0
2020-01-19,36.61378479003906,40.34999847412109,40.3849983215332,39.709999084472656,39.83000183105469,9941900.0
2020-01-20,36.61378479003906,40.34999847412109,40.3849983215332,39.709999084472656,39.83000183105469,9941900.0
2020-01-21,36.35063934326172,40.060001373291016,40.15999984741211,39.04999923706055,39.275001525878906,13169800.0
2020-01-22,37.17637634277344,40.970001220703125,42.0,40.5,40.52999877929688,16055400.0
2020-01-23,36.99489212036133,40.77000045776367,40.83000183105469,39.93999862670898,39.9900016784668,14605400.0
2020-01-24,35.88785552978516,39.54999923706055,40.970001220703125,39.18999862670898,40.7599983215332,14322200.0
2020-01-25,35.88785552978516,39.54999923706055,40.970001220703125,39.18999862670898,40.7599983215332,14322200.0
2020-01-26,35.88785552978516,39.54999923706055,40.970001220703125,39.18999862670898,40.7599983215332,14322200.0
2020-01-27,34.16379165649414,37.650001525878906,38.84000015258789,36.34999847412109,36.9900016784668,22995500.0
2020-01-28,35.307125091552734,38.90999984741211,39.1150016784668,37.68399810791016,38.380001068115234,14197300.0
2020-01-29,35.51581954956055,39.13999938964844,39.52000045776367,38.790000915527344,39.18999862670898,9726600.0
2020-01-30,34.9260139465332,38.4900016784668,38.68999862670898,37.540000915527344,38.20000076293945,12593300.0
2020-01-31,34.20008850097656,37.68999862670898,38.45000076293945,37.56999969482422,38.04999923706055,12075200.0
2020-02-01,34.20008850097656,37.68999862670898,38.45000076293945,37.56999969482422,38.04999923706055,12075200.0
2020-02-02,34.20008850097656,37.68999862670898,38.45000076293945,37.56999969482422,38.04999923706055,12075200.0
2020-02-03,35.57026672363281,39.20000076293945,39.5369987487793,38.0,38.0,13564300.0
2020-02-04,36.61378479003906,40.34999847412109,41.27999877929688,40.06499862670898,40.310001373291016,16286600.0
2020-02-05,36.24174880981445,39.93999862670898,40.959999084472656,39.45000076293945,40.86000061035156,12503400.0
2020-02-06,36.64100646972656,40.380001068115234,40.970001220703125,40.060001373291016,40.40999984741211,9087300.0
2020-02-07,36.2871208190918,39.9900016784668,40.369998931884766,39.77999877929688,39.81999969482422,9500300.0
2020-02-08,36.2871208190918,39.9900016784668,40.369998931884766,39.77999877929688,39.81999969482422,9500300.0
2020-02-09,36.2871208190918,39.9900016784668,40.369998931884766,39.77999877929688,39.81999969482422,9500300.0
2020-02-10,36.38693237304688,40.09999847412109,40.15999984741211,39.560001373291016,40.04999923706055,7225300.0
2020-02-11,37.00396728515625,40.77999877929688,41.85599899291992,40.5,40.54999923706055,11347100.0
2020-02-12,37.78433609008789,41.63999938964844,42.34000015258789,41.22999954223633,41.56999969482422,15260500.0
2020-02-13,38.12007522583008,42.0099983215332,42.40999984741211,41.060001373291016,41.150001525878906,15308700.0
2020-02-14,38.08378219604492,41.970001220703125,42.57500076293945,41.59000015258789,42.130001068115234,9165900.0
2020-02-15,38.08378219604492,41.970001220703125,42.57500076293945,41.59000015258789,42.130001068115234,9165900.0
2020-02-16,38.08378219604492,41.970001220703125,42.57500076293945,41.59000015258789,42.130001068115234,9165900.0
2020-02-17,38.08378219604492,41.970001220703125,42.57500076293945,41.59000015258789,42.130001068115234,9165900.0
2020-02-18,38.40137100219727,42.31999969482422,42.790000915527344,41.65999984741211,42.41999816894531,11851700.0
2020-02-19,38.97304153442383,42.95000076293945,43.09000015258789,42.52999877929688,42.83000183105469,10717700.0
2020-02-20,37.6391487121582,41.47999954223633,43.0,41.33000183105469,42.9900016784668,13569100.0
2020-02-21,36.67729949951172,40.41999816894531,41.47999954223633,40.15999984741211,41.470001220703125,11045400.0
2020-02-22,36.67729949951172,40.41999816894531,41.47999954223633,40.15999984741211,41.470001220703125,11045400.0
2020-02-23,36.67729949951172,40.41999816894531,41.47999954223633,40.15999984741211,41.470001220703125,11045400.0
2020-02-24,35.72452545166016,39.369998931884766,39.58000183105469,38.380001068115234,38.5,14263200.0
2020-02-25,35.24359893798828,38.84000015258789,40.34999847412109,38.400001525878906,40.0,14776100.0
2020-02-26,36.22359848022461,39.91999816894531,40.18999862670898,39.25,39.38999938964844,15399200.0
2020-02-27,34.8443489074707,38.400001525878906,39.68000030517578,38.02000045776367,39.22999954223633,17145000.0
2020-02-28,34.94415664672852,38.5099983215332,38.72999954223633,36.81499862670898,37.0099983215332,22955300.0
2020-02-29,34.94415664672852,38.5099983215332,38.72999954223633,36.81499862670898,37.0099983215332,22955300.0
2020-03-01,34.94415664672852,38.5099983215332,38.72999954223633,36.81499862670898,37.0099983215332,22955300.0
2020-03-02,39.29063034057617,43.29999923706055,44.119998931884766,40.25,41.380001068115234,45794500.0
2020-03-03,37.621002197265625,41.459999084472656,44.04999923706055,40.11000061035156,43.560001373291016,29036500.0
2020-03-04,39.844146728515625,43.90999984741211,44.7599983215332,42.40999984741211,42.4900016784668,22143600.0
2020-03-05,40.488399505615234,44.619998931884766,45.34000015258789,42.54999923706055,42.54999923706055,24148600.0
2020-03-06,38.25618362426758,42.15999984741211,43.84999847412109,41.20000076293945,43.0,25393700.0
2020-03-07,38.25618362426758,42.15999984741211,43.84999847412109,41.20000076293945,43.0,25393700.0
2020-03-08,38.25618362426758,42.15999984741211,43.84999847412109,41.20000076293945,43.0,25393700.0
2020-03-09,36.21452331542969,39.90999984741211,41.79499816894531,39.20000076293945,40.09999847412109,26241900.0
2020-03-10,37.92951965332031,41.79999923706055,42.58000183105469,40.60499954223633,41.38999938964844,21203800.0
2020-03-11,37.68452072143555,41.52999877929688,43.08000183105469,40.40999984741211,40.40999984741211,27069600.0
2020-03-12,34.71730422973633,38.2599983215332,39.790000915527344,37.369998931884766,38.84999847412109,30770700.0
2020-03-13,36.03304290771485,39.709999084472656,41.209999084472656,37.43999862670898,41.0099983215332,22982900.0
2020-03-14,36.03304290771485,39.709999084472656,41.209999084472656,37.43999862670898,41.0099983215332,22982900.0
2020-03-15,36.03304290771485,39.709999084472656,41.209999084472656,37.43999862670898,41.0099983215332,22982900.0
2020-03-16,31.976947784423828,35.2400016784668,38.91999816894531,32.70000076293945,36.09999847412109,25203900.0
2020-03-17,34.798973083496094,38.34999847412109,39.97999954223633,36.2599983215332,37.65999984741211,27822600.0
2020-03-18,34.20915985107422,37.70000076293945,38.34999847412109,35.54999923706055,36.0,23689500.0
2020-03-19,33.76453399658203,37.209999084472656,38.900001525878906,36.560001373291016,37.5099983215332,25834000.0
2020-03-20,34.1728630065918,37.65999984741211,39.27000045776367,37.56999969482422,38.34999847412109,21050400.0
2020-03-21,34.1728630065918,37.65999984741211,39.27000045776367,37.56999969482422,38.34999847412109,21050400.0
2020-03-22,34.1728630065918,37.65999984741211,39.27000045776367,37.56999969482422,38.34999847412109,21050400.0
2020-03-23,35.0349006652832,38.61000061035156,39.29499816894531,36.220001220703125,38.18000030517578,18926300.0
2020-03-24,37.212669372558594,41.0099983215332,42.310001373291016,39.90999984741211,39.90999984741211,24405700.0
2020-03-25,37.52119064331055,41.34999847412109,42.93000030517578,40.52000045776367,41.34999847412109,18686200.0
2020-03-26,38.12007522583008,42.0099983215332,43.959999084472656,40.33000183105469,41.709999084472656,20472700.0
2020-03-27,36.43230438232422,40.150001525878906,41.31999969482422,39.91999816894531,40.619998931884766,12299800.0
2020-03-28,36.43230438232422,40.150001525878906,41.31999969482422,39.91999816894531,40.619998931884766,12299800.0
2020-03-29,36.43230438232422,40.150001525878906,41.31999969482422,39.91999816894531,40.619998931884766,12299800.0
2020-03-30,36.65008163452149,40.38999938964844,41.18000030517578,39.5099983215332,40.869998931884766,14771100.0
2020-03-31,36.74989318847656,40.5,40.9900016784668,39.970001220703125,40.52000045776367,13864300.0
2020-04-01,37.12192916870117,40.90999984741211,42.81999969482422,39.90999984741211,39.90999984741211,21650800.0
2020-04-02,36.36878967285156,40.08000183105469,41.54999923706055,39.5099983215332,40.54999923706055,21452200.0
2020-04-03,36.196380615234375,39.88999938964844,41.02999877929688,39.255001068115234,40.08000183105469,12172500.0
2020-04-04,36.196380615234375,39.88999938964844,41.02999877929688,39.255001068115234,40.08000183105469,12172500.0
2020-04-05,36.196380615234375,39.88999938964844,41.02999877929688,39.255001068115234,40.08000183105469,12172500.0
2020-04-06,37.71174621582031,41.560001373291016,42.060001373291016,40.20000076293945,40.91999816894531,15125700.0
2020-04-07,38.1019287109375,41.9900016784668,43.150001525878906,41.720001220703125,42.70000076293945,16888500.0
2020-04-08,37.357852935791016,41.16999816894531,42.43000030517578,40.7599983215332,41.93000030517578,14262800.0
2020-04-09,38.25618362426758,42.15999984741211,43.150001525878906,41.505001068115234,41.970001220703125,14805800.0
2020-04-10,38.25618362426758,42.15999984741211,43.150001525878906,41.505001068115234,41.970001220703125,14805800.0
2020-04-11,38.25618362426758,42.15999984741211,43.150001525878906,41.505001068115234,41.970001220703125,14805800.0
2020-04-12,38.25618362426758,42.15999984741211,43.150001525878906,41.505001068115234,41.970001220703125,14805800.0
2020-04-13,38.81877517700195,42.77999877929688,42.79999923706055,41.70500183105469,42.0,10195700.0
2020-04-14,39.79877471923828,43.86000061035156,45.08000183105469,43.66999816894531,43.75,15310700.0
2020-04-15,40.470252990722656,44.59999847412109,46.36000061035156,43.470001220703125,43.880001068115234,22859100.0
2020-04-16,43.10172653198242,47.5,47.84000015258789,45.16999816894531,45.70000076293945,21130700.0
2020-04-17,41.87673568725586,46.150001525878906,47.97999954223633,45.310001373291016,47.72999954223633,22001500.0
2020-04-18,41.87673568725586,46.150001525878906,47.97999954223633,45.310001373291016,47.72999954223633,22001500.0
2020-04-19,41.87673568725586,46.150001525878906,47.97999954223633,45.310001373291016,47.72999954223633,22001500.0
2020-04-20,41.01470184326172,45.20000076293945,46.95000076293945,45.0,45.84000015258789,17578900.0
2020-04-21,39.23618316650391,43.2400016784668,44.84999847412109,42.04999923706055,44.380001068115234,24335500.0
2020-04-22,40.82414245605469,44.9900016784668,45.20000076293945,43.959999084472656,44.18999862670898,13759000.0
2020-04-23,40.778770446777344,44.93999862670898,45.720001220703125,44.63999938964844,45.0,11766900.0
2020-04-24,40.87858581542969,45.04999923706055,45.66999816894531,44.22499847412109,45.48699951171875,8882800.0
2020-04-25,40.87858581542969,45.04999923706055,45.66999816894531,44.22499847412109,45.48699951171875,8882800.0
2020-04-26,40.87858581542969,45.04999923706055,45.66999816894531,44.22499847412109,45.48699951171875,8882800.0
2020-04-27,41.35951232910156,45.58000183105469,46.02000045776367,44.8650016784668,45.880001068115234,8222400.0
2020-04-28,39.54470443725586,43.58000183105469,46.18999862670898,43.15999984741211,46.040000915527344,15863300.0
2020-04-29,40.23433303833008,44.34000015258789,44.65999984741211,43.36000061035156,44.02000045776367,10799500.0
2020-04-30,39.10914611816406,43.09999847412109,44.369998931884766,42.34000015258789,44.06999969482422,14581400.0
2020-05-01,37.54841232299805,41.380001068115234,42.31999969482422,40.584999084472656,41.97999954223633,13145600.0
2020-05-02,37.54841232299805,41.380001068115234,42.31999969482422,40.584999084472656,41.97999954223633,13145600.0
2020-05-03,37.54841232299805,41.380001068115234,42.31999969482422,40.584999084472656,41.97999954223633,13145600.0
2020-05-04,38.337852478027344,42.25,42.34999847412109,41.27999877929688,41.47999954223633,15567500.0
2020-05-05,39.12729263305664,43.119998931884766,44.22999954223633,42.88999938964844,43.59999847412109,10772200.0
2020-05-06,39.29063034057617,43.29999923706055,44.220001220703125,42.42499923706055,43.7599983215332,11620000.0
2020-05-07,40.61543655395508,44.7599983215332,44.94499969482422,43.86899948120117,43.970001220703125,10639900.0
2020-05-08,42.44839859008789,46.77999877929688,46.970001220703125,45.59999847412109,45.84000015258789,14090800.0
2020-05-09,42.44839859008789,46.77999877929688,46.970001220703125,45.59999847412109,45.84000015258789,14090800.0
2020-05-10,42.44839859008789,46.77999877929688,46.970001220703125,45.59999847412109,45.84000015258789,14090800.0
2020-05-11,42.39395523071289,46.720001220703125,47.665000915527344,46.67699813842773,47.2400016784668,11336100.0
