Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.37720530445152106,0.3816171884536743,0.37720530445152106,0.3816171884536743,318600,0.0,0.0
1972-06-02 00:00:00-04:00,0.3816173733458685,0.3854777346683275,0.38051432371139526,0.38051432371139526,140400,0.0,0.0
1972-06-05 00:00:00-04:00,0.3816203432162865,0.38217347111957606,0.3688995977007674,0.3760896623134613,469800,0.00463,0.0
1972-06-06 00:00:00-04:00,0.372771292924881,0.372771292924881,0.37166532160627136,0.372771292924881,140400,0.0,0.0
1972-06-07 00:00:00-04:00,0.3727710541596495,0.37332418187663285,0.36945260116387124,0.37055882811546326,178200,0.0,0.0
1972-06-08 00:00:00-04:00,0.37055882811546326,0.37166508354942995,0.368346602071277,0.37055882811546326,432000,0.0,0.0
1972-06-09 00:00:00-04:00,0.37055909931807685,0.37166535556168384,0.3700059996786689,0.37111222743988037,199800,0.0,0.0
1972-06-12 00:00:00-04:00,0.3711124320224685,0.3716655604491943,0.36945307522470244,0.3700062036514282,183600,0.0,0.0
1972-06-13 00:00:00-04:00,0.3705589846776228,0.3744305670261383,0.3705589846776228,0.3744305670261383,415800,0.0,0.0
1972-06-14 00:00:00-04:00,0.3755365931835479,0.37940817580626973,0.3755365931835479,0.3783019483089447,216000,0.0,0.0
1972-06-15 00:00:00-04:00,0.3783017447496493,0.37940797165172785,0.37664261801433224,0.3771957457065582,178200,0.0,0.0
1972-06-16 00:00:00-04:00,0.37719568259808023,0.3794079081731232,0.3749832006817192,0.3766425549983978,183600,0.0,0.0
1972-06-19 00:00:00-04:00,0.37664290797527267,0.37830203598788,0.37277132445523525,0.3755366802215576,324000,0.0,0.0
1972-06-20 00:00:00-04:00,0.3755366802215576,0.3760898083396128,0.37387758069134563,0.3755366802215576,129600,0.0,0.0
1972-06-21 00:00:00-04:00,0.37553653441017176,0.3783018891027765,0.3744305349450514,0.3760896623134613,356400,0.0,0.0
1972-06-22 00:00:00-04:00,0.3760897211734048,0.3788550478164128,0.37498346519369097,0.3783019483089447,324000,0.0,0.0
1972-06-23 00:00:00-04:00,0.37830204695376674,0.38106740280024887,0.37830204695376674,0.3805145025253296,275400,0.0,0.0
1972-06-26 00:00:00-04:00,0.38051419855380647,0.38051419855380647,0.3771957457065582,0.3771957457065582,194400,0.0,0.0
1972-06-27 00:00:00-04:00,0.3771959131776025,0.3783019127117458,0.37498342990875244,0.37498342990875244,669600,0.0,0.0
1972-06-28 00:00:00-04:00,0.37498343863533895,0.37553656658602036,0.3738774675578437,0.3744305670261383,75600,0.0,0.0
1972-06-29 00:00:00-04:00,0.3744305670261383,0.37664279400499634,0.3694527572586468,0.3744305670261383,280800,0.0,0.0
1972-06-30 00:00:00-04:00,0.3744306828643502,0.3760898108882007,0.3700059996786689,0.37111222743988037,135000,0.0,0.0
1972-07-03 00:00:00-04:00,0.3711119558324466,0.37166508354942995,0.368346602071277,0.37055882811546326,216000,0.0,0.0
1972-07-05 00:00:00-04:00,0.37055909931807685,0.37111222743988037,0.3661344161323955,0.37111222743988037,372600,0.0,0.0
1972-07-06 00:00:00-04:00,0.37111210399181094,0.3788550121671687,0.37111210399181094,0.37498342990875244,793800,0.0,0.0
1972-07-07 00:00:00-04:00,0.3744306751364027,0.3744306751364027,0.3694528639316559,0.3694528639316559,259200,0.0,0.0
1972-07-10 00:00:00-04:00,0.3694528639316559,0.3727713192876355,0.36613440857567625,0.3694528639316559,372600,0.0,0.0
1972-07-11 00:00:00-04:00,0.36945262903762627,0.3733242100424835,0.3677935305852509,0.37221798300743103,1080000,0.0,0.0
1972-07-12 00:00:00-04:00,0.3722181933360043,0.37443064865629694,0.3722181933360043,0.372771292924881,367200,0.0,0.0
1972-07-13 00:00:00-04:00,0.37277120298137717,0.37498342990875244,0.3705589760540019,0.37498342990875244,302400,0.0,0.0
1972-07-14 00:00:00-04:00,0.3755366353650166,0.38936361192181196,0.3755366353650166,0.38825738430023193,993600,0.0,0.0
1972-07-17 00:00:00-04:00,0.38825744524531763,0.39157590077182264,0.38438586158000165,0.3860452175140381,561600,0.0,0.0
1972-07-18 00:00:00-04:00,0.38604517806106814,0.38604517806106814,0.38051446688611373,0.38162046670913696,302400,0.0,0.0
1972-07-19 00:00:00-04:00,0.3816201975968975,0.38272645298134955,0.3771957457065582,0.3771957457065582,356400,0.0,0.0
1972-07-20 00:00:00-04:00,0.37608972267162016,0.37608972267162016,0.37387749552726746,0.37387749552726746,243000,0.0,0.0
1972-07-21 00:00:00-04:00,0.37387745885699525,0.37664278523979344,0.37277120298137717,0.37498342990875244,275400,0.0,0.0
1972-07-24 00:00:00-04:00,0.37498355210350237,0.37719603609332786,0.37498355210350237,0.3755366802215576,410400,0.0,0.0
1972-07-25 00:00:00-04:00,0.37608945588108406,0.37885478057344074,0.37608945588108406,0.3766425549983978,469800,0.0,0.0
1972-07-26 00:00:00-04:00,0.3766427072120683,0.379408061504364,0.3766427072120683,0.379408061504364,145800,0.0,0.0
1972-07-27 00:00:00-04:00,0.3794081643422619,0.39212891146427853,0.37830193687836206,0.39157578349113464,739800,0.0,0.0
1972-07-28 00:00:00-04:00,0.3915755933246187,0.39268184873365963,0.38715091347694397,0.38715091347694397,318600,0.0,0.0
1972-07-31 00:00:00-04:00,0.3871508025898416,0.389363255809488,0.38549167629285114,0.3865979313850403,167400,0.0,0.0
1972-08-01 00:00:00-04:00,0.38659816595747065,0.390469491481781,0.3854919101940494,0.390469491481781,783000,0.0,0.0
1972-08-02 00:00:00-04:00,0.39046958490626743,0.39600029539899784,0.3893635852196714,0.39378803968429565,523800,0.0,0.0
1972-08-03 00:00:00-04:00,0.3937881016683166,0.3943412297694346,0.38825741878742187,0.3893636465072632,410400,0.0,0.0
1972-08-04 00:00:00-04:00,0.3893636465072632,0.3893636465072632,0.38272673590652706,0.3893636465072632,432000,0.0,0.0
1972-08-07 00:00:00-04:00,0.38881054520606995,0.38881054520606995,0.3849389618213372,0.38881054520606995,151200,0.0,0.0
1972-08-08 00:00:00-04:00,0.38881015674575936,0.38881015674575936,0.38549167629285114,0.3865979313850403,329400,0.0,0.0
